title,author,Rating,complete_link
Even You Can Learn Statistics and Analytics: An Easy to Understand Guide (Pearson Business Analytics Series),"David M Levine,David F Stephan",1,https://www.amazon.com/Even-You-Learn-Statistics-Analytics/dp/0137654766/ref=sr_1_60?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453001&sprefix=statisti%2Caps%2C263&sr=8-60
Computer Science Unleashed: Harness the Power of Computational Systems,,"0,975",https://www.amazon.com/Computer-Science-Unleashed-Harness-Computational/dp/0997316055/ref=sr_1_249?crid=2YKZLS0CJFDGI&keywords=data+science&qid=1663448033&sprefix=data+science%2Caps%2C828&sr=8-249
SQL: 3 books 1 - The Ultimate Beginner Intermediate & Expert Guides To Master SQL Programming Quickly with Practical Exercises,Mark Reed,"0,975",https://www.amazon.com/SQL-Intermediate-Programming-Practical-Exercises/dp/B0B5MM3RMK/ref=sr_1_256?crid=2YKZLS0CJFDGI&keywords=data+science&qid=1663448047&sprefix=data+science%2Caps%2C828&sr=8-256
Quantitative Social Science Data with R: An Introduction,Brian J Fogarty,"0,975",https://www.amazon.com/Quantitative-Social-Science-Data-Introduction/dp/1526411504/ref=sr_1_119?crid=2YKZLS0CJFDGI&keywords=data+science&qid=1663447999&sprefix=data+science%2Caps%2C828&sr=8-119
Time Series Analysis with Python Cookbook: Practical recipes for exploratory data analysis data preparation forecasting and model evaluation,Tarek A. Atwan,"0,975",https://www.amazon.com/Time-Analysis-Python-Cookbook-exploratory/dp/1801075549/ref=sr_1_59?keywords=data+analysis&qid=1663454597&sr=8-59
Excel 2022: The Most Comprehensive Guide to Learn All Formulas and Functions in Just One Week with Step--Step Explanations Practical Examples & Picture Demonstrations.,Kevin Cooper,"0,975",https://www.amazon.com/Excel-2022-Step-Step-Demonstrations/dp/B09ZVB5Y7G/ref=sr_1_86?keywords=data+analysis&qid=1663454609&sr=8-86
Thematic Analysis: A Practical Guide,"Virginia Braun,Victoria Clarke","0,975",https://www.amazon.com/Thematic-Analysis-Practical-Virginia-Braun/dp/1473953243/ref=sr_1_254?keywords=data+analysis&qid=1663454667&sr=8-254
Modes of Thinking for Qualitative Data Analysis,Melissa Freeman,"0,975",https://www.amazon.com/Modes-Thinking-Qualitative-Data-Analysis/dp/1629581798/ref=sr_1_255?keywords=data+analysis&qid=1663454667&sr=8-255
Machine Learning in the Oil and Gas Industry: Including Geosciences Reservoir Engineering and Production Engineering with Python,"Yogendra Narayan Pandey,Ayush Rastogi et al.","0,975",https://www.amazon.com/Machine-Learning-Oil-Gas-Industry/dp/1484260937/ref=sr_1_57?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663464985&sprefix=deep+learning%2Caps%2C627&sr=8-57
Machine Learning with Amazon SageMaker Cookbook: 80 proven recipes for data scientists and developers to perform machine learning experiments and deployments,Joshua Arvin Lat,"0,975",https://www.amazon.com/Machine-Learning-Amazon-SageMaker-Cookbook/dp/1800567030/ref=sr_1_94?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663464998&sprefix=deep+learning%2Caps%2C627&sr=8-94
AWS Certified Machine Learning Study Guide: Specialty (MLS-C01) Exam,"Shreyas Subramanian,Stefan Natu","0,975",https://www.amazon.com/Certified-Machine-Learning-Study-Guide/dp/1119821002/ref=sr_1_188?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465028&sprefix=deep+learning%2Caps%2C627&sr=8-188
Machine Learning in Business: An Introduction to the World of Data Science,John C Hull,"0,975",https://www.amazon.com/Machine-Learning-Business-Introduction-Science/dp/B095K4GM2P/ref=sr_1_264?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465052&sprefix=deep+learning%2Caps%2C627&sr=8-264
Statistics Data Mining and Machine Learning in Astronomy: A Practical Python Guide for the Analysis of Survey Data Updated Edition (Princeton Series in Modern Observational Astronomy 13),"Željko Ivezić,Andrew J. Connolly et al.","0,975",https://www.amazon.com/Statistics-Mining-Machine-Learning-Astronomy/dp/0691198306/ref=sr_1_262?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465052&sprefix=deep+learning%2Caps%2C627&sr=8-262
Algorithmic Short Selling with Python: Refine your algorithmic trading edge consistently generate investment ideas and build a robust long/short product,"Laurent Bernut,Michael Covel","0,975",https://www.amazon.com/Algorithmic-Short-Selling-Python-consistently/dp/1801815194/ref=sr_1_141?keywords=python&qid=1663459285&sr=8-141
Mastering Python for Networking and Security: Leverage the scripts and libraries of Python version 3.7 and beyond to overcome networking and security issues 2nd Edition,JosÃƒÂ© Manuel Ortega,"0,975",https://www.amazon.com/Mastering-Python-Networking-Security-networking/dp/1839217162/ref=sr_1_198?keywords=python&qid=1663459301&sr=8-198
Python Workout: 50 ten-minute exercises,Reuven M. Lerner,"0,975",https://www.amazon.com/Python-Workout-50-Essential-Exercises/dp/1617295507/ref=sr_1_251?keywords=python&qid=1663459313&sr=8-251
CRC Standard Probability and Statistics Tables and Formulae,"Daniel Zwillinger,Stephen Kokoska","0,975",https://www.amazon.com/Standard-Probability-Statistics-Tables-Formulae/dp/1584880597/ref=sr_1_94?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453001&sprefix=statisti%2Caps%2C263&sr=8-94
Nonlinear Contingency Analysis,"T. V. Joe Layng,Paul Thomas Andronis et al.","0,975",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A022075828FANJ7UT3EDL&url=%2FNonlinear-Contingency-Analysis-Cognition-Behavior%2Fdp%2F0367689502%2Fref%3Dsr_1_146_sspa%3Fcrid%3D34NU2WDUOI6UY%26keywords%3Dstatistics%26qid%3D1663453032%26sprefix%3Dstatisti%252Caps%252C263%26sr%3D8-146-spons%26psc%3D1&qualifier=1663453032&id=1851230073343748&widgetName=sp_atf_next
Probability and Statistical Inference,"Robert Hogg,Elliot Tanis et al.","0,975",https://www.amazon.com/Probability-Statistical-Inference-10th-Robert/dp/013518939X/ref=sr_1_73?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453001&sprefix=statisti%2Caps%2C263&sr=8-73
Cleaning Data for Effective Data Science: Doing the other 80% of the work with Python R and command-line tools,David Mertz,"0,95",https://www.amazon.com/Cleaning-Data-Effective-Science-command-line/dp/1801071292/ref=sr_1_55?crid=1IWIG31DNPO6P&keywords=data+science&qid=1663447969&sprefix=data+science%2Caps%2C586&sr=8-55
Designing Data-Intensive Applications: The Big Ideas Behind Reliable Scalable and Maintainable Systems,Martin Kleppmann,"0,95",https://www.amazon.com/Designing-Data-Intensive-Applications-Reliable-Maintainable/dp/1449373321/ref=sr_1_40?crid=1IWIG31DNPO6P&keywords=data+science&qid=1663447969&sprefix=data+science%2Caps%2C586&sr=8-40
Data Science and Machine Learning: Mathematical and Statistical Methods (Chapman & Hall/CRC Machine Learning & Pattern Recognition),,"0,95",https://www.amazon.com/Data-Science-Machine-Learning-Mathematical/dp/1138492531/ref=sr_1_97?crid=2YKZLS0CJFDGI&keywords=data+science&qid=1663447986&sprefix=data+science%2Caps%2C828&sr=8-97
Introduction to Data Science: Data Analysis and Prediction Algorithms with R (Chapman & Hall/CRC Data Science Series),,"0,95",https://www.amazon.com/Introduction-Data-Science-Prediction-Algorithms/dp/0367357984/ref=sr_1_156?crid=2YKZLS0CJFDGI&keywords=data+science&qid=1663447999&sprefix=data+science%2Caps%2C828&sr=8-156
The Data Science Design Manual (Texts in Computer Science),,"0,95",https://www.amazon.com/Science-Design-Manual-Texts-Computer/dp/3319554433/ref=sr_1_137?crid=2YKZLS0CJFDGI&keywords=data+science&qid=1663447999&sprefix=data+science%2Caps%2C828&sr=8-137
Data Democratization with Domo: Bring together every component of your business to make better data-driven decisions using Domo,Jeff Burtenshaw,"0,95",https://www.amazon.com/Data-Democratization-Domo-component-data-driven/dp/1800568428/ref=sr_1_244?crid=2YKZLS0CJFDGI&keywords=data+science&qid=1663448033&sprefix=data+science%2Caps%2C828&sr=8-244
Data Analysis with Python and PySpark,Jonathan Rioux,"0,95",https://www.amazon.com/Analysis-Python-PySpark-Jonathan-Rioux/dp/1617297208/ref=sr_1_223?crid=2YKZLS0CJFDGI&keywords=data+science&qid=1663448033&sprefix=data+science%2Caps%2C828&sr=8-223
Cloud Scale Analytics with Azure Data Services: Build modern data warehouses on Microsoft Azure,Patrik Borosch,"0,95",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A06945471BO28BKEHF3MA&url=%2FCloud-Scale-Analytics-Azure-Services%2Fdp%2F1800562934%2Fref%3Dsr_1_258_sspa%3Fcrid%3D2YKZLS0CJFDGI%26keywords%3Ddata%2Bscience%26qid%3D1663448047%26sprefix%3Ddata%2Bscience%252Caps%252C828%26sr%3D8-258-spons%26psc%3D1&qualifier=1663448047&id=1286096346710520&widgetName=sp_mtf
The Tableau Workshop: A practical guide to the art of data visualization with Tableau,"Sumit Gupta,Sylvester Pinto et al.","0,95",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A029339114J7CE6TYQZ8A&url=%2FTableau-Workshop-practical-guide-visualization%2Fdp%2F1800207654%2Fref%3Dsr_1_195_sspa%3Fcrid%3D2YKZLS0CJFDGI%26keywords%3Ddata%2Bscience%26qid%3D1663448033%26sprefix%3Ddata%2Bscience%252Caps%252C828%26sr%3D8-195-spons%26psc%3D1&qualifier=1663448033&id=4081593171667701&widgetName=sp_atf_next
Python Data Cleaning Cookbook: Modern techniques and Python tools to detect and remove dirty data and extract key insights,Michael Walker,"0,95",https://www.amazon.com/Python-Data-Cleaning-Cookbook-techniques/dp/1800565666/ref=sr_1_154?crid=2YKZLS0CJFDGI&keywords=data+science&qid=1663448020&sprefix=data+science%2Caps%2C828&sr=8-154
Lab Manual for Statistical Analysis,"Dawn M. McBride,J. Cooper Cutting","0,95",https://www.amazon.com/Manual-Statistical-Analysis-Dawn-McBride/dp/1506325173/ref=sr_1_102?keywords=data+analysis&qid=1663454609&sr=8-102
Data Engineering with Alteryx: Helping data engineers apply DataOps practices with Alteryx,Paul Houghton,"0,95",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A0096081PXTHZBHIWC9P&url=%2FData-Engineering-Alteryx-engineers-practices%2Fdp%2F1803236485%2Fref%3Dsr_1_82_sspa%3Fkeywords%3Ddata%2Banalysis%26qid%3D1663454609%26sr%3D8-82-spons%26psc%3D1&qualifier=1663454609&id=565449148708087&widgetName=sp_mtf
Analytics Stories: Using Data to Make Good Things Happen,Wayne L. Winston,"0,95",https://www.amazon.com/Analytics-Stories-Using-Things-Happen/dp/1119646030/ref=sr_1_198?keywords=data+analysis&qid=1663454642&sr=8-198
Data Analysis with Mplus (Methodology in the Social Sciences),,"0,95",https://www.amazon.com/Analysis-Mplus-Methodology-Social-Sciences/dp/1462502458/ref=sr_1_196?keywords=data+analysis&qid=1663454642&sr=8-196
Statistical Rethinking: A Bayesian Course with Examples in R and STAN (Chapman & Hall/CRC Texts in Statistical Science),,"0,95",https://www.amazon.com/Statistical-Rethinking-Bayesian-Examples-Chapman/dp/036713991X/ref=sr_1_204?keywords=data+analysis&qid=1663454656&sr=8-204
The 4-Step Thematic Data Analysis With MAXQDA,Dr. Michael Amanfi,"0,95",https://www.amazon.com/4-Step-Thematic-Data-Analysis-MAXQDA/dp/1089377541/ref=sr_1_298?keywords=data+analysis&qid=1663454667&sr=8-298
Applied Survey Data Analysis (Chapman & Hall/CRC Statistics in the Social and Behavioral Sciences),,"0,95",https://www.amazon.com/Applied-Analysis-Chapman-Statistics-Behavioral/dp/036773611X/ref=sr_1_218?keywords=data+analysis&qid=1663454656&sr=8-218
Mastering Vim: Build a software development environment with Vim and Neovim,Ruslan Osipov,"0,95",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A09175112MC8BT1Y75W9L&url=%2FMastering-Vim-software-development-environment%2Fdp%2F1789341094%2Fref%3Dsr_1_243_sspa%3Fkeywords%3Ddata%2Banalysis%26qid%3D1663454667%26sr%3D8-243-spons%26psc%3D1&qualifier=1663454667&id=2044351928424363&widgetName=sp_atf_next
The Handbook for Collaborative Common Assessments: Tools for Design Delivery and Data Analysis (Practical Measures for Improving Your Collaborative Common Assessment Process),Cassandra Erkens,"0,95",https://www.amazon.com/Handbook-Collaborative-Common-Assessments-Assessment/dp/1942496869/ref=sr_1_167?keywords=data+analysis&qid=1663454642&sr=8-167
Software Architecture Patterns for Serverless Systems: Architecting for innovation with events autonomous services and micro frontends,"John Gilbert,Ed Price","0,95",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A07893703DGFWBADGTZX1&url=%2FSoftware-Architecture-Patterns-Serverless-Systems%2Fdp%2F1800207034%2Fref%3Dsr_1_164_sspa%3Fkeywords%3Ddata%2Banalysis%26qid%3D1663454642%26sr%3D8-164-spons%26psc%3D1&qualifier=1663454642&id=7777943298696266&widgetName=sp_mtf
Deep Learning for Coders with Fastai and PyTorch: AI Applications Without a PhD,"Jeremy Howard,Sylvain Gugger","0,95",https://www.amazon.com/Deep-Learning-Coders-fastai-PyTorch/dp/1492045527/ref=sr_1_8?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460453&sprefix=deep+learnin%2Caps%2C449&sr=8-8
Practical Deep Learning: A Python-Based Introduction,Ronald T. Kneusel,"0,95",https://www.amazon.com/Deep-Learning-Beginners-Python-Based-Introduction/dp/1718500742/ref=sr_1_11?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460453&sprefix=deep+learnin%2Caps%2C449&sr=8-11
Deep Learning with JavaScript: Neural networks in TensorFlow.js,"Shanqing Cai,Stan Bileschi et al.","0,95",https://www.amazon.com/Deep-Learning-JavaScript-networks-TensorFlow-js/dp/1617296171/ref=sr_1_50?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460453&sprefix=deep+learnin%2Caps%2C449&sr=8-50
Deep Learning for Vision Systems,Mohamed Elgendy,"0,95",https://www.amazon.com/Learning-Vision-Systems-Mohamed-Elgendy/dp/1617296198/ref=sr_1_47?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460453&sprefix=deep+learnin%2Caps%2C449&sr=8-47
Practical Deep Learning at Scale with MLflow: Bridge the gap between offline experimentation and online production,"Yong Liu,Dr. Matei Zaharia","0,95",https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxMjU1NDM5NTIwMjk1OTM0OjE2NjM0NjA0NTM6c3BfbXRmOjIwMDA3NDE5NzI3MDY5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FPractical-Deep-Learning-Scale-MLflow%2Fdp%2F1803241330%2Fref%3Dsr_1_35_sspa%3Fcrid%3D2HX2SCFCK032L%26keywords%3Ddeep%2Blearning%26qid%3D1663460453%26sprefix%3Ddeep%2Blearnin%252Caps%252C449%26sr%3D8-35-spons%26psc%3D1
High-Dimensional Data Analysis with Low-Dimensional Models: Principles Computation and Applications,"John Wright,Yi Ma","0,95",https://www.amazon.com/High-Dimensional-Data-Analysis-Low-Dimensional-Models/dp/1108489737/ref=sr_1_156?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460492&sprefix=deep+learnin%2Caps%2C449&sr=8-156
Hands-On Image Generation with TensorFlow: A practical guide to generating images and videos using deep learning,Soon Yau Cheong,"0,95",https://www.amazon.com/Hands-Image-Generation-TensorFlow-generating/dp/1838826785/ref=sr_1_150?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460492&sprefix=deep+learnin%2Caps%2C449&sr=8-150
Programming Machine Learning: From Coding to Deep Learning,Paolo Perrotta,"0,95",https://www.amazon.com/Programming-Machine-Learning-Zero-Deep/dp/1680506609/ref=sr_1_121?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460492&sprefix=deep+learnin%2Caps%2C449&sr=8-121
Deep Learning with PyTorch Lightning: Swiftly build high-performance Artificial Intelligence (AI) models using Python,Kunal Sawarkar,"0,95",https://www.amazon.com/Deep-Learning-PyTorch-Lightning-high-performance/dp/180056161X/ref=sr_1_75?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460473&sprefix=deep+learnin%2Caps%2C449&sr=8-75
Fundamentals of Machine Learning for Predictive Data Analytics second edition: Algorithms Worked Examples and Case Studies,"John D. Kelleher,Brian Mac Namee et al.","0,95",https://www.amazon.com/Fundamentals-Machine-Learning-Predictive-Analytics/dp/0262044692/ref=sr_1_106?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663464998&sprefix=deep+learning%2Caps%2C627&sr=8-106
Machine Learning: A Quantitative Approach,Henry H Liu,"0,95",https://www.amazon.com/Machine-Learning-Quantitative-Henry-Liu/dp/1986487520/ref=sr_1_150?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465010&sprefix=deep+learning%2Caps%2C627&sr=8-150
Getting Started with Amazon SageMaker Studio: Learn to build end-to-end machine learning projects in the SageMaker machine learning IDE,Michael Hsieh,"0,95",https://www.amazon.com/Getting-Started-Amazon-SageMaker-Studio/dp/1801070156/ref=sr_1_193?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465028&sprefix=deep+learning%2Caps%2C627&sr=8-193
The Pragmatic Programmer: Your Journey To Mastery 20th Anniversary Edition (2nd Edition),"David Thomas,Andrew Hunt","0,95",https://www.amazon.com/Pragmatic-Programmer-journey-mastery-Anniversary/dp/0135957052/ref=sr_1_252?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465040&sprefix=deep+learning%2Caps%2C627&sr=8-252
Automated Machine Learning on AWS: Fast-track the development of your production-ready machine learning applications the AWS way,"Trenton Potgieter,Jonathan Dahlberg","0,95",https://www.amazon.com/Automated-Machine-Learning-AWS-production-ready/dp/1801811822/ref=sr_1_248?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465040&sprefix=deep+learning%2Caps%2C627&sr=8-248
Text as Data: A New Framework for Machine Learning and the Social Sciences,"Justin Grimmer,Margaret E. Roberts et al.","0,95",https://www.amazon.com/Text-Data-Framework-Learning-Sciences/dp/0691207550/ref=sr_1_27?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663464985&sprefix=deep+learning%2Caps%2C627&sr=8-27
Infrastructure as Code Patterns and Practices: With examples in Python and Terraform,Rosemary Wang,"0,95",https://www.amazon.com/Patterns-Practices-Infrastructure-Code-Terraform/dp/1617298298/ref=sr_1_98?keywords=python&qid=1663459274&sr=8-98
Quantum Chemistry and Computing for the Curious: Illustrated with Python and QiskitÃ‚Â® code,"Keeper L. Sharkey,Alain Chance et al.","0,95",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A0534003I2EA3RM516YD&url=%2FQuantum-Chemistry-Computing-Curious-Illustrated%2Fdp%2F1803243902%2Fref%3Dsr_1_130_sspa%3Fkeywords%3Dpython%26qid%3D1663459285%26sr%3D8-130-spons%26psc%3D1&qualifier=1663459285&id=824607835465787&widgetName=sp_mtf
Ethical Hacking: A Hands-on Introduction to Breaking In,Daniel G. Graham,"0,95",https://www.amazon.com/Ethical-Hacking-Hands-Introduction-Breaking/dp/1718501870/ref=sr_1_280?keywords=python&qid=1663459326&sr=8-280
Python One-Liners: Write Concise Eloquent Python Like a Professional,Christian Mayer,"0,95",https://www.amazon.com/Python-One-Liners-Concise-Eloquent-Professional/dp/1718500505/ref=sr_1_118?keywords=python&qid=1663459285&sr=8-118
APÃ‚Â® Statistics Crash Course Book + Online: Get a Higher Score in Less Time (Advanced Placement (AP) Crash Course),,"0,95",https://www.amazon.com/Statistics-Crash-Course-Advanced-Placement/dp/0738612588/ref=sr_1_156?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453014&sprefix=statisti%2Caps%2C263&sr=8-156
Mathletics: How Gamblers Managers and Fans Use Mathematics in Sports Second Edition,"Wayne L. Winston,Scott Nestler et al.","0,95",https://www.amazon.com/Mathletics-Gamblers-Managers-Mathematics-Sports/dp/0691177627/ref=sr_1_148?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453014&sprefix=statisti%2Caps%2C263&sr=8-148
Statistics Translated: A Step--Step Guide to Analyzing and Interpreting Data,Steven R. Terrell,"0,95",https://www.amazon.com/Statistics-Translated-Second-Step-Step/dp/1462545408/ref=sr_1_133?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453014&sprefix=statisti%2Caps%2C263&sr=8-133
